state_name,district_name,disability_type_name,age_group,male_count,female_count,total_count
Uttar Pradesh,Sitapur,Muscular Dystrophy,6-15,8,5,13
Uttar Pradesh,Sitapur,Muscular Dystrophy,35-60,107,29,136
Uttar Pradesh,Sitapur,Muscular Dystrophy,15-35,117,34,151
Uttar Pradesh,Sitapur,Muscular Dystrophy,0-6,1,0,1
Uttar Pradesh,Sitapur,Parkinson's Disease,60-80,0,3,3
Uttar Pradesh,Sitapur,Parkinson's Disease,6-15,2,0,2
Uttar Pradesh,Sitapur,Parkinson's Disease,35-60,8,1,9
Uttar Pradesh,Sitapur,Parkinson's Disease,15-35,4,1,5
Uttar Pradesh,Sitapur,Sickle Cell Disease,15-35,5,0,5
Uttar Pradesh,Sitapur,Sickle Cell Disease,35-60,5,0,5
Uttar Pradesh,Sitapur,Sickle Cell Disease,60-80,2,0,2
Uttar Pradesh,Sitapur,Specific Learning Disabilities,80+,0,1,1
Uttar Pradesh,Sitapur,Specific Learning Disabilities,60-80,2,0,2
Uttar Pradesh,Sitapur,Specific Learning Disabilities,6-15,0,3,3
Uttar Pradesh,Sitapur,Specific Learning Disabilities,35-60,4,0,4
Uttar Pradesh,Sitapur,Specific Learning Disabilities,15-35,8,3,11
Uttar Pradesh,Sitapur,Speech and Language Disability,0-6,1,0,1
Uttar Pradesh,Sitapur,Speech and Language Disability,15-35,106,61,167
Uttar Pradesh,Sitapur,Speech and Language Disability,35-60,32,22,54
Uttar Pradesh,Sitapur,Speech and Language Disability,6-15,58,60,118
Uttar Pradesh,Sitapur,Speech and Language Disability,60-80,4,2,6
Uttar Pradesh,Sitapur,Thalassemia,60-80,1,0,1
Uttar Pradesh,Sitapur,Thalassemia,6-15,1,0,1
Uttar Pradesh,Sitapur,Thalassemia,35-60,4,0,4
Uttar Pradesh,Sitapur,Thalassemia,15-35,2,2,4
Uttar Pradesh,Sitapur,Thalassemia,0-6,1,0,1
Uttar Pradesh,Sonbhadra,Acid Attack Victim,15-35,7,2,9
Uttar Pradesh,Sonbhadra,Acid Attack Victim,35-60,7,1,8
Uttar Pradesh,Sonbhadra,Autism Spectrum Disorder,60-80,2,0,2
Uttar Pradesh,Sonbhadra,Autism Spectrum Disorder,6-15,5,0,5
Uttar Pradesh,Sonbhadra,Autism Spectrum Disorder,35-60,10,2,12
Uttar Pradesh,Sonbhadra,Autism Spectrum Disorder,80+,1,0,1
Uttar Pradesh,Sonbhadra,Autism Spectrum Disorder,15-35,5,2,7
Uttar Pradesh,Sonbhadra,Autism Spectrum Disorder,0-6,1,0,1
Uttar Pradesh,Sonbhadra,Blindness,0-6,2,2,4
Uttar Pradesh,Sonbhadra,Blindness,80+,5,0,5
Uttar Pradesh,Sonbhadra,Blindness,60-80,65,22,88
Uttar Pradesh,Sonbhadra,Blindness,6-15,27,32,59
Uttar Pradesh,Sonbhadra,Blindness,35-60,200,96,296
Uttar Pradesh,Sonbhadra,Blindness,15-35,195,94,289
Uttar Pradesh,Sonbhadra,Cerebral Palsy,80+,1,0,1
Uttar Pradesh,Sonbhadra,Cerebral Palsy,60-80,8,2,10
Uttar Pradesh,Sonbhadra,Cerebral Palsy,6-15,80,35,115
Uttar Pradesh,Sonbhadra,Cerebral Palsy,35-60,25,5,30
Uttar Pradesh,Sonbhadra,Cerebral Palsy,15-35,54,22,76
Uttar Pradesh,Sonbhadra,Cerebral Palsy,0-6,12,9,21
Uttar Pradesh,Sonbhadra,Chronic Neurological Conditions,15-35,9,5,14
Uttar Pradesh,Sonbhadra,Chronic Neurological Conditions,35-60,16,4,20
Uttar Pradesh,Sonbhadra,Chronic Neurological Conditions,6-15,5,2,7
Uttar Pradesh,Sonbhadra,Chronic Neurological Conditions,60-80,4,0,4
Uttar Pradesh,Sonbhadra,Dwarfism,60-80,1,0,1
Uttar Pradesh,Sonbhadra,Dwarfism,6-15,1,1,2
Uttar Pradesh,Sonbhadra,Dwarfism,35-60,3,4,7
Uttar Pradesh,Sonbhadra,Dwarfism,15-35,8,11,19
Uttar Pradesh,Sonbhadra,Hearing Impairment,6-15,49,36,85
Uttar Pradesh,Sonbhadra,Hearing Impairment,80+,6,1,7
Uttar Pradesh,Sonbhadra,Hearing Impairment,60-80,44,20,64
Uttar Pradesh,Sonbhadra,Hearing Impairment,35-60,149,63,212
Uttar Pradesh,Sonbhadra,Hearing Impairment,0-6,5,9,14
Uttar Pradesh,Sonbhadra,Hearing Impairment,15-35,191,98,289
Uttar Pradesh,Sonbhadra,Hemophilia,60-80,3,0,3
Uttar Pradesh,Sonbhadra,Hemophilia,6-15,3,1,4
Uttar Pradesh,Sonbhadra,Hemophilia,35-60,11,3,14
Uttar Pradesh,Sonbhadra,Hemophilia,15-35,9,3,12
Uttar Pradesh,Sonbhadra,Hemophilia,0-6,0,1,1
Uttar Pradesh,Sonbhadra,Intellectual Disability,35-60,22,8,30
Uttar Pradesh,Sonbhadra,Intellectual Disability,60-80,2,0,2
Uttar Pradesh,Sonbhadra,Intellectual Disability,6-15,10,6,16
Uttar Pradesh,Sonbhadra,Intellectual Disability,15-35,21,15,36
Uttar Pradesh,Sonbhadra,Intellectual Disability,0-6,2,0,2
Uttar Pradesh,Sonbhadra,Leprosy cured,80+,1,0,1
Uttar Pradesh,Sonbhadra,Leprosy cured,60-80,16,3,19
Uttar Pradesh,Sonbhadra,Leprosy cured,6-15,2,0,2
Uttar Pradesh,Sonbhadra,Leprosy cured,35-60,27,8,35
Uttar Pradesh,Sonbhadra,Leprosy cured,15-35,11,10,21
Uttar Pradesh,Sonbhadra,Locomotor Disability,80+,32,10,42
Uttar Pradesh,Sonbhadra,Locomotor Disability,60-80,619,150,769
Uttar Pradesh,Sonbhadra,Locomotor Disability,6-15,289,166,455
Uttar Pradesh,Sonbhadra,Locomotor Disability,35-60,2088,690,2778
Uttar Pradesh,Sonbhadra,Locomotor Disability,15-35,1726,589,2315
Uttar Pradesh,Sonbhadra,Locomotor Disability,0-6,43,26,69
Uttar Pradesh,Sonbhadra,Low Vision,15-35,104,25,129
Uttar Pradesh,Sonbhadra,Low Vision,80+,2,1,3
Uttar Pradesh,Sonbhadra,Low Vision,60-80,16,7,23
Uttar Pradesh,Sonbhadra,Low Vision,6-15,15,7,22
Uttar Pradesh,Sonbhadra,Low Vision,35-60,74,28,102
Uttar Pradesh,Sonbhadra,Low Vision,0-6,3,0,3
Uttar Pradesh,Sonbhadra,Mental Illness,60-80,2,0,2
Uttar Pradesh,Sonbhadra,Mental Illness,6-15,28,11,39
Uttar Pradesh,Sonbhadra,Mental Illness,35-60,29,6,35
Uttar Pradesh,Sonbhadra,Mental Illness,15-35,81,40,121
Uttar Pradesh,Sonbhadra,Mental Illness,0-6,4,0,4
Uttar Pradesh,Sonbhadra,Multiple Disabilities,80+,1,0,1
Uttar Pradesh,Sonbhadra,Multiple Disabilities,60-80,13,3,16
Uttar Pradesh,Sonbhadra,Multiple Disabilities,6-15,22,11,33
Uttar Pradesh,Sonbhadra,Multiple Disabilities,0-6,3,0,3
Uttar Pradesh,Sonbhadra,Multiple Disabilities,15-35,61,36,97
Uttar Pradesh,Sonbhadra,Multiple Disabilities,35-60,49,15,64
Uttar Pradesh,Sonbhadra,Multiple Sclerosis,35-60,8,4,12
Uttar Pradesh,Sonbhadra,Multiple Sclerosis,6-15,3,0,3
Uttar Pradesh,Sonbhadra,Multiple Sclerosis,15-35,7,1,8
Uttar Pradesh,Sonbhadra,Multiple Sclerosis,60-80,2,0,2
Uttar Pradesh,Sonbhadra,Muscular Dystrophy,0-6,1,0,1
Uttar Pradesh,Sonbhadra,Muscular Dystrophy,80+,1,1,2
Uttar Pradesh,Sonbhadra,Muscular Dystrophy,60-80,12,0,12
Uttar Pradesh,Sonbhadra,Muscular Dystrophy,6-15,3,1,4
Uttar Pradesh,Sonbhadra,Muscular Dystrophy,35-60,42,12,55
Uttar Pradesh,Sonbhadra,Muscular Dystrophy,15-35,47,10,57
Uttar Pradesh,Sonbhadra,Parkinson's Disease,15-35,3,0,3
Uttar Pradesh,Sonbhadra,Parkinson's Disease,35-60,3,2,5
Uttar Pradesh,Sonbhadra,Parkinson's Disease,60-80,2,1,3
Uttar Pradesh,Sonbhadra,Sickle Cell Disease,60-80,1,0,1
Uttar Pradesh,Sonbhadra,Sickle Cell Disease,6-15,0,2,2
Uttar Pradesh,Sonbhadra,Sickle Cell Disease,35-60,5,1,6
Uttar Pradesh,Sonbhadra,Sickle Cell Disease,15-35,5,4,9
Uttar Pradesh,Sonbhadra,Sickle Cell Disease,0-6,1,0,1
Uttar Pradesh,Sonbhadra,Specific Learning Disabilities,35-60,7,4,11
Uttar Pradesh,Sonbhadra,Specific Learning Disabilities,6-15,4,1,5
Uttar Pradesh,Sonbhadra,Specific Learning Disabilities,15-35,5,2,7
Uttar Pradesh,Sonbhadra,Speech and Language Disability,15-35,112,50,162
Uttar Pradesh,Sonbhadra,Speech and Language Disability,60-80,2,1,3
Uttar Pradesh,Sonbhadra,Speech and Language Disability,6-15,24,8,32
Uttar Pradesh,Sonbhadra,Speech and Language Disability,35-60,44,15,59
Uttar Pradesh,Sonbhadra,Speech and Language Disability,80+,1,0,1
Uttar Pradesh,Sonbhadra,Speech and Language Disability,0-6,3,1,4
Uttar Pradesh,Sonbhadra,Thalassemia,35-60,3,3,6
Uttar Pradesh,Sonbhadra,Thalassemia,6-15,8,1,9
Uttar Pradesh,Sonbhadra,Thalassemia,60-80,1,1,2
Uttar Pradesh,Sonbhadra,Thalassemia,15-35,7,2,9
Uttar Pradesh,Sonbhadra,Thalassemia,0-6,5,4,9
Uttar Pradesh,Sultanpur,Acid Attack Victim,35-60,23,6,29
Uttar Pradesh,Sultanpur,Acid Attack Victim,15-35,11,6,17
Uttar Pradesh,Sultanpur,Acid Attack Victim,60-80,6,0,6
Uttar Pradesh,Sultanpur,Autism Spectrum Disorder,60-80,6,1,7
Uttar Pradesh,Sultanpur,Autism Spectrum Disorder,35-60,18,5,23
Uttar Pradesh,Sultanpur,Autism Spectrum Disorder,15-35,9,3,12
Uttar Pradesh,Sultanpur,Autism Spectrum Disorder,6-15,2,0,2
Uttar Pradesh,Sultanpur,Blindness,80+,9,3,12
Uttar Pradesh,Sultanpur,Blindness,60-80,127,61,188
Uttar Pradesh,Sultanpur,Blindness,35-60,412,178,590
Uttar Pradesh,Sultanpur,Blindness,6-15,79,49,129
Uttar Pradesh,Sultanpur,Blindness,15-35,327,183,510
Uttar Pradesh,Sultanpur,Blindness,0-6,4,2,6
Uttar Pradesh,Sultanpur,Cerebral Palsy,80+,9,3,12
Uttar Pradesh,Sultanpur,Cerebral Palsy,60-80,17,0,17
Uttar Pradesh,Sultanpur,Cerebral Palsy,35-60,72,28,100
Uttar Pradesh,Sultanpur,Cerebral Palsy,15-35,238,100,338
Uttar Pradesh,Sultanpur,Cerebral Palsy,0-6,19,4,23
Uttar Pradesh,Sultanpur,Cerebral Palsy,6-15,224,111,335
Uttar Pradesh,Sultanpur,Chronic Neurological Conditions,6-15,4,0,4
Uttar Pradesh,Sultanpur,Chronic Neurological Conditions,60-80,4,2,6
Uttar Pradesh,Sultanpur,Chronic Neurological Conditions,80+,1,0,1
Uttar Pradesh,Sultanpur,Chronic Neurological Conditions,35-60,28,3,31
Uttar Pradesh,Sultanpur,Chronic Neurological Conditions,15-35,16,8,24
Uttar Pradesh,Sultanpur,Dwarfism,60-80,3,0,3
Uttar Pradesh,Sultanpur,Dwarfism,35-60,10,2,12
Uttar Pradesh,Sultanpur,Dwarfism,15-35,16,8,24
Uttar Pradesh,Sultanpur,Dwarfism,6-15,1,0,1
Uttar Pradesh,Sultanpur,Hearing Impairment,0-6,13,9,22
Uttar Pradesh,Sultanpur,Hearing Impairment,80+,14,10,24
Uttar Pradesh,Sultanpur,Hearing Impairment,6-15,41,28,69
Uttar Pradesh,Sultanpur,Hearing Impairment,60-80,10,1,11
Uttar Pradesh,Sultanpur,Hearing Impairment,15-35,216,98,314
Uttar Pradesh,Sultanpur,Hearing Impairment,35-60,85,37,122
Uttar Pradesh,Sultanpur,Hemophilia,15-35,18,4,22
Uttar Pradesh,Sultanpur,Hemophilia,35-60,27,12,39
Uttar Pradesh,Sultanpur,Hemophilia,6-15,7,1,8
Uttar Pradesh,Sultanpur,Hemophilia,60-80,2,1,3
Uttar Pradesh,Sultanpur,Intellectual Disability,80+,1,1,2
Uttar Pradesh,Sultanpur,Intellectual Disability,60-80,14,0,14
Uttar Pradesh,Sultanpur,Intellectual Disability,6-15,14,8,22
Uttar Pradesh,Sultanpur,Intellectual Disability,35-60,51,13,64
Uttar Pradesh,Sultanpur,Intellectual Disability,15-35,68,23,91
Uttar Pradesh,Sultanpur,Intellectual Disability,0-6,3,0,3
Uttar Pradesh,Sultanpur,Leprosy cured,35-60,58,10,68
Uttar Pradesh,Sultanpur,Leprosy cured,15-35,34,11,45
Uttar Pradesh,Sultanpur,Leprosy cured,6-15,2,2,4
Uttar Pradesh,Sultanpur,Leprosy cured,60-80,15,2,17
Uttar Pradesh,Sultanpur,Leprosy cured,80+,5,0,5
Uttar Pradesh,Sultanpur,Locomotor Disability,80+,161,68,229
Uttar Pradesh,Sultanpur,Locomotor Disability,6-15,376,196,572
Uttar Pradesh,Sultanpur,Locomotor Disability,60-80,981,170,1151
Uttar Pradesh,Sultanpur,Locomotor Disability,35-60,4219,1161,5381
Uttar Pradesh,Sultanpur,Locomotor Disability,15-35,3119,1182,4301
Uttar Pradesh,Sultanpur,Locomotor Disability,0-6,28,18,46
Uttar Pradesh,Sultanpur,Low Vision,60-80,50,17,67
Uttar Pradesh,Sultanpur,Low Vision,6-15,26,14,40
Uttar Pradesh,Sultanpur,Low Vision,35-60,199,71,270
Uttar Pradesh,Sultanpur,Low Vision,15-35,193,109,302
Uttar Pradesh,Sultanpur,Low Vision,0-6,3,1,4
Uttar Pradesh,Sultanpur,Low Vision,80+,21,9,30
Uttar Pradesh,Sultanpur,Mental Illness,80+,5,0,5
Uttar Pradesh,Sultanpur,Mental Illness,60-80,0,2,2
Uttar Pradesh,Sultanpur,Mental Illness,6-15,26,7,33
Uttar Pradesh,Sultanpur,Mental Illness,35-60,72,17,89
Uttar Pradesh,Sultanpur,Mental Illness,15-35,111,56,167
Uttar Pradesh,Sultanpur,Mental Illness,0-6,3,0,3
Uttar Pradesh,Sultanpur,Multiple Disabilities,6-15,34,23,57
Uttar Pradesh,Sultanpur,Multiple Disabilities,0-6,0,2,2
Uttar Pradesh,Sultanpur,Multiple Disabilities,15-35,132,77,209
Uttar Pradesh,Sultanpur,Multiple Disabilities,35-60,100,48,148
Uttar Pradesh,Sultanpur,Multiple Disabilities,60-80,25,6,31
Uttar Pradesh,Sultanpur,Multiple Disabilities,80+,1,0,1
Uttar Pradesh,Sultanpur,Multiple Sclerosis,35-60,20,2,22
Uttar Pradesh,Sultanpur,Multiple Sclerosis,6-15,3,1,4
Uttar Pradesh,Sultanpur,Multiple Sclerosis,15-35,13,4,17
Uttar Pradesh,Sultanpur,Muscular Dystrophy,15-35,105,29,134
Uttar Pradesh,Sultanpur,Muscular Dystrophy,35-60,147,35,182
Uttar Pradesh,Sultanpur,Muscular Dystrophy,6-15,10,3,13
Uttar Pradesh,Sultanpur,Muscular Dystrophy,60-80,36,5,41
Uttar Pradesh,Sultanpur,Parkinson's Disease,60-80,3,0,3
Uttar Pradesh,Sultanpur,Parkinson's Disease,6-15,1,0,1
Uttar Pradesh,Sultanpur,Parkinson's Disease,35-60,10,3,13
Uttar Pradesh,Sultanpur,Parkinson's Disease,15-35,3,2,5
Uttar Pradesh,Sultanpur,Sickle Cell Disease,15-35,4,1,5
Uttar Pradesh,Sultanpur,Sickle Cell Disease,35-60,10,0,10
Uttar Pradesh,Sultanpur,Sickle Cell Disease,80+,2,0,2
Uttar Pradesh,Sultanpur,Specific Learning Disabilities,15-35,8,8,17
Uttar Pradesh,Sultanpur,Specific Learning Disabilities,35-60,7,1,8
Uttar Pradesh,Sultanpur,Specific Learning Disabilities,6-15,2,0,2
Uttar Pradesh,Sultanpur,Specific Learning Disabilities,60-80,1,0,1
Uttar Pradesh,Sultanpur,Speech and Language Disability,15-35,102,54,156
Uttar Pradesh,Sultanpur,Speech and Language Disability,35-60,38,14,52
Uttar Pradesh,Sultanpur,Speech and Language Disability,6-15,19,8,27
Uttar Pradesh,Sultanpur,Speech and Language Disability,60-80,6,0,6
Uttar Pradesh,Sultanpur,Speech and Language Disability,0-6,2,1,3
Uttar Pradesh,Sultanpur,Thalassemia,6-15,2,0,2
Uttar Pradesh,Sultanpur,Thalassemia,60-80,1,0,1
Uttar Pradesh,Sultanpur,Thalassemia,35-60,9,3,12
Uttar Pradesh,Sultanpur,Thalassemia,15-35,10,1,11
Uttar Pradesh,Unnao,Acid Attack Victim,15-35,3,0,3
Uttar Pradesh,Unnao,Acid Attack Victim,35-60,5,3,8
Uttar Pradesh,Unnao,Acid Attack Victim,6-15,0,1,1
Uttar Pradesh,Unnao,Autism Spectrum Disorder,35-60,15,6,21
Uttar Pradesh,Unnao,Autism Spectrum Disorder,60-80,1,0,1
Uttar Pradesh,Unnao,Autism Spectrum Disorder,15-35,4,2,6
Uttar Pradesh,Unnao,Blindness,60-80,239,108,347
Uttar Pradesh,Unnao,Blindness,80+,18,8,26
Uttar Pradesh,Unnao,Blindness,35-60,370,154,524
Uttar Pradesh,Unnao,Blindness,0-6,2,3,5
Uttar Pradesh,Unnao,Blindness,6-15,34,19,53
Uttar Pradesh,Unnao,Blindness,15-35,225,132,357
Uttar Pradesh,Unnao,Cerebral Palsy,80+,2,1,3
Uttar Pradesh,Unnao,Cerebral Palsy,60-80,10,4,14
Uttar Pradesh,Unnao,Cerebral Palsy,6-15,124,87,211
Uttar Pradesh,Unnao,Cerebral Palsy,35-60,61,25,86
Uttar Pradesh,Unnao,Cerebral Palsy,0-6,26,11,37
Uttar Pradesh,Unnao,Cerebral Palsy,15-35,172,87,259
Uttar Pradesh,Unnao,Chronic Neurological Conditions,35-60,13,4,17
Uttar Pradesh,Unnao,Chronic Neurological Conditions,60-80,1,0,1
Uttar Pradesh,Unnao,Chronic Neurological Conditions,6-15,1,0,1
Uttar Pradesh,Unnao,Chronic Neurological Conditions,15-35,9,2,11
Uttar Pradesh,Unnao,Dwarfism,15-35,8,11,19
Uttar Pradesh,Unnao,Dwarfism,35-60,6,7,13
Uttar Pradesh,Unnao,Dwarfism,6-15,1,0,1
Uttar Pradesh,Unnao,Dwarfism,60-80,1,1,2
Uttar Pradesh,Unnao,Hearing Impairment,6-15,142,108,250
Uttar Pradesh,Unnao,Hearing Impairment,80+,12,9,21
Uttar Pradesh,Unnao,Hearing Impairment,60-80,29,10,39
Uttar Pradesh,Unnao,Hearing Impairment,35-60,142,68,210
Uttar Pradesh,Unnao,Hearing Impairment,15-35,276,149,425
Uttar Pradesh,Unnao,Hearing Impairment,0-6,22,17,39
Uttar Pradesh,Unnao,Hemophilia,60-80,3,1,4
Uttar Pradesh,Unnao,Hemophilia,35-60,4,2,6
Uttar Pradesh,Unnao,Hemophilia,15-35,9,4,13
Uttar Pradesh,Unnao,Hemophilia,6-15,3,0,3
Uttar Pradesh,Unnao,Intellectual Disability,80+,0,1,1
Uttar Pradesh,Unnao,Intellectual Disability,60-80,8,1,9
Uttar Pradesh,Unnao,Intellectual Disability,6-15,46,40,86
Uttar Pradesh,Unnao,Intellectual Disability,35-60,55,25,80
Uttar Pradesh,Unnao,Intellectual Disability,15-35,121,86,207
Uttar Pradesh,Unnao,Intellectual Disability,0-6,2,3,5
Uttar Pradesh,Unnao,Leprosy cured,6-15,1,0,1
Uttar Pradesh,Unnao,Leprosy cured,60-80,76,13,89
Uttar Pradesh,Unnao,Leprosy cured,80+,6,1,7
Uttar Pradesh,Unnao,Leprosy cured,15-35,43,21,64
Uttar Pradesh,Unnao,Leprosy cured,35-60,127,43,170
Uttar Pradesh,Unnao,Locomotor Disability,80+,118,50,168
Uttar Pradesh,Unnao,Locomotor Disability,60-80,1064,261,1325
Uttar Pradesh,Unnao,Locomotor Disability,0-6,19,17,36
Uttar Pradesh,Unnao,Locomotor Disability,6-15,249,147,396
Uttar Pradesh,Unnao,Locomotor Disability,15-35,3074,1242,4316
Uttar Pradesh,Unnao,Locomotor Disability,35-60,4575,1505,6081
Uttar Pradesh,Unnao,Low Vision,0-6,1,0,1
Uttar Pradesh,Unnao,Low Vision,80+,9,8,17
Uttar Pradesh,Unnao,Low Vision,60-80,49,12,61
Uttar Pradesh,Unnao,Low Vision,6-15,12,10,22
Uttar Pradesh,Unnao,Low Vision,35-60,125,46,171
Uttar Pradesh,Unnao,Low Vision,15-35,111,55,166
Uttar Pradesh,Unnao,Mental Illness,80+,2,1,3
Uttar Pradesh,Unnao,Mental Illness,60-80,3,2,5
Uttar Pradesh,Unnao,Mental Illness,6-15,111,82,193
Uttar Pradesh,Unnao,Mental Illness,35-60,93,45,138
Uttar Pradesh,Unnao,Mental Illness,15-35,248,150,398
Uttar Pradesh,Unnao,Mental Illness,0-6,9,3,12
Uttar Pradesh,Unnao,Multiple Disabilities,80+,1,0,1
Uttar Pradesh,Unnao,Multiple Disabilities,6-15,9,5,14
Uttar Pradesh,Unnao,Multiple Disabilities,35-60,42,23,65
Uttar Pradesh,Unnao,Multiple Disabilities,15-35,68,41,109
Uttar Pradesh,Unnao,Multiple Disabilities,0-6,1,1,2
Uttar Pradesh,Unnao,Multiple Disabilities,60-80,1,4,5
Uttar Pradesh,Unnao,Multiple Sclerosis,80+,0,1,1
Uttar Pradesh,Unnao,Multiple Sclerosis,60-80,1,2,3
Uttar Pradesh,Unnao,Multiple Sclerosis,35-60,8,2,10
Uttar Pradesh,Unnao,Multiple Sclerosis,15-35,6,1,7
Uttar Pradesh,Unnao,Muscular Dystrophy,6-15,2,1,3
Uttar Pradesh,Unnao,Muscular Dystrophy,60-80,19,5,24
Uttar Pradesh,Unnao,Muscular Dystrophy,80+,3,0,3
Uttar Pradesh,Unnao,Muscular Dystrophy,35-60,75,24,99
Uttar Pradesh,Unnao,Muscular Dystrophy,15-35,51,11,62
Uttar Pradesh,Unnao,Parkinson's Disease,80+,1,0,1
Uttar Pradesh,Unnao,Parkinson's Disease,60-80,1,0,1
Uttar Pradesh,Unnao,Parkinson's Disease,35-60,4,1,5
Uttar Pradesh,Unnao,Parkinson's Disease,15-35,1,0,1
Uttar Pradesh,Unnao,Sickle Cell Disease,15-35,1,0,1
Uttar Pradesh,Unnao,Sickle Cell Disease,35-60,3,0,3
Uttar Pradesh,Unnao,Sickle Cell Disease,60-80,1,0,1
Uttar Pradesh,Unnao,Specific Learning Disabilities,15-35,4,1,5
Uttar Pradesh,Unnao,Specific Learning Disabilities,35-60,3,0,3
Uttar Pradesh,Unnao,Speech and Language Disability,35-60,26,16,42
Uttar Pradesh,Unnao,Speech and Language Disability,6-15,9,3,12
Uttar Pradesh,Unnao,Speech and Language Disability,60-80,4,2,6
Uttar Pradesh,Unnao,Speech and Language Disability,15-35,39,29,68
Uttar Pradesh,Unnao,Thalassemia,6-15,2,0,2
Uttar Pradesh,Unnao,Thalassemia,0-6,1,0,1
Uttar Pradesh,Unnao,Thalassemia,35-60,2,1,3
Uttar Pradesh,Unnao,Thalassemia,15-35,3,3,6
Uttar Pradesh,Varanasi,Acid Attack Victim,35-60,1,0,1
Uttar Pradesh,Varanasi,Autism Spectrum Disorder,6-15,12,3,15
Uttar Pradesh,Varanasi,Autism Spectrum Disorder,0-6,5,1,6
Uttar Pradesh,Varanasi,Autism Spectrum Disorder,15-35,5,2,7
Uttar Pradesh,Varanasi,Blindness,0-6,7,8,15
Uttar Pradesh,Varanasi,Blindness,80+,6,9,15
Uttar Pradesh,Varanasi,Blindness,60-80,165,55,220
Uttar Pradesh,Varanasi,Blindness,6-15,74,62,136
Uttar Pradesh,Varanasi,Blindness,35-60,448,216,665
Uttar Pradesh,Varanasi,Blindness,15-35,452,297,749
Uttar Pradesh,Varanasi,Cerebral Palsy,80+,2,1,3
Uttar Pradesh,Varanasi,Cerebral Palsy,60-80,12,3,15
Uttar Pradesh,Varanasi,Cerebral Palsy,6-15,372,199,571
Uttar Pradesh,Varanasi,Cerebral Palsy,35-60,101,31,132
Uttar Pradesh,Varanasi,Cerebral Palsy,15-35,498,219,717
Uttar Pradesh,Varanasi,Cerebral Palsy,0-6,48,21,69
Uttar Pradesh,Varanasi,Chronic Neurological Conditions,80+,1,0,1
Uttar Pradesh,Varanasi,Chronic Neurological Conditions,6-15,2,1,3
Uttar Pradesh,Varanasi,Chronic Neurological Conditions,35-60,11,7,18
Uttar Pradesh,Varanasi,Chronic Neurological Conditions,15-35,13,3,16
Uttar Pradesh,Varanasi,Chronic Neurological Conditions,0-6,0,1,1
Uttar Pradesh,Varanasi,Dwarfism,15-35,21,26,47
Uttar Pradesh,Varanasi,Dwarfism,35-60,8,8,16
Uttar Pradesh,Varanasi,Dwarfism,6-15,0,1,1
Uttar Pradesh,Varanasi,Dwarfism,60-80,0,1,1
Uttar Pradesh,Varanasi,Hearing Impairment,80+,6,2,8
Uttar Pradesh,Varanasi,Hearing Impairment,60-80,73,13,86
Uttar Pradesh,Varanasi,Hearing Impairment,6-15,188,148,337
Uttar Pradesh,Varanasi,Hearing Impairment,35-60,347,205,553
Uttar Pradesh,Varanasi,Hearing Impairment,15-35,678,442,1120
Uttar Pradesh,Varanasi,Hearing Impairment,0-6,24,20,44
Uttar Pradesh,Varanasi,Hemophilia,15-35,8,0,8
Uttar Pradesh,Varanasi,Hemophilia,35-60,1,0,1
Uttar Pradesh,Varanasi,Hemophilia,6-15,7,0,7
Uttar Pradesh,Varanasi,Intellectual Disability,60-80,1,3,4
Uttar Pradesh,Varanasi,Intellectual Disability,6-15,388,240,628
Uttar Pradesh,Varanasi,Intellectual Disability,35-60,152,78,230
Uttar Pradesh,Varanasi,Intellectual Disability,0-6,38,19,57
Uttar Pradesh,Varanasi,Intellectual Disability,15-35,554,279,833
Uttar Pradesh,Varanasi,Leprosy cured,15-35,23,7,30
Uttar Pradesh,Varanasi,Leprosy cured,35-60,57,30,87
Uttar Pradesh,Varanasi,Leprosy cured,60-80,33,14,47
Uttar Pradesh,Varanasi,Locomotor Disability,35-60,4136,1586,5724
Uttar Pradesh,Varanasi,Locomotor Disability,80+,40,8,48
Uttar Pradesh,Varanasi,Locomotor Disability,60-80,941,228,1169
Uttar Pradesh,Varanasi,Locomotor Disability,15-35,3455,1627,5082
Uttar Pradesh,Varanasi,Locomotor Disability,0-6,21,10,31
Uttar Pradesh,Varanasi,Locomotor Disability,6-15,277,224,501
Uttar Pradesh,Varanasi,Low Vision,80+,7,1,8
Uttar Pradesh,Varanasi,Low Vision,60-80,58,11,69
Uttar Pradesh,Varanasi,Low Vision,6-15,42,26,68
Uttar Pradesh,Varanasi,Low Vision,35-60,234,92,326
Uttar Pradesh,Varanasi,Low Vision,15-35,309,177,486
Uttar Pradesh,Varanasi,Low Vision,0-6,0,3,3
Uttar Pradesh,Varanasi,Mental Illness,60-80,6,1,7
Uttar Pradesh,Varanasi,Mental Illness,6-15,51,21,72
Uttar Pradesh,Varanasi,Mental Illness,35-60,52,22,74
Uttar Pradesh,Varanasi,Mental Illness,15-35,121,71,192
Uttar Pradesh,Varanasi,Mental Illness,0-6,12,6,18
Uttar Pradesh,Varanasi,Multiple Disabilities,60-80,3,0,3
Uttar Pradesh,Varanasi,Multiple Disabilities,6-15,0,1,1
Uttar Pradesh,Varanasi,Multiple Disabilities,35-60,2,3,5
Uttar Pradesh,Varanasi,Multiple Disabilities,15-35,6,0,6
Uttar Pradesh,Varanasi,Multiple Sclerosis,15-35,1,1,2
Uttar Pradesh,Varanasi,Multiple Sclerosis,35-60,2,1,3
